id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;geometry
12099;4100;VIALE PUGLIE;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;22.0;LINESTRING (9.223952642367511 45.45030836795667, 9.223949430904288 45.45033105153282, 9.223931150461944 45.45039743180266, 9.223909706490343 45.45044532881454, 9.223850830730061 45.45048139807262)
12100;4100;VIALE PUGLIE;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;19.0;LINESTRING (9.223976969134634 45.45013653975099, 9.223952642367511 45.45030836795667)
12101;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - segnaletica protetta da sosta;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;166.0;LINESTRING (9.192360478659502 45.47932748987784, 9.192357889433397 45.47923611484092, 9.192355441794916 45.47918642139211, 9.19227909187733 45.47884828564039, 9.192063769231623 45.47784828324745)
12102;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - discorde;ordinanza lavori stradali;8.0;LINESTRING (9.192063769231623 45.47784828324745, 9.192045288948565 45.47777456947494)
12103;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - segnaletica protetta da sosta;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;153.0;LINESTRING (9.192045288948565 45.47777456947494, 9.192035950977097 45.47770885609415, 9.192005502050883 45.47765805118999, 9.191858085132235 45.47700056315875, 9.191828526255259 45.47686842134282, 9.191844889534204 45.47680500124439, 9.191793975600827 45.4765742332932, 9.191756981349281 45.47641638521854)
12104;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - discorde;ordinanza lavori stradali;11.0;LINESTRING (9.191756981349281 45.47641638521854, 9.191732710175067 45.47631462599081)
12105;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - segnaletica protetta da sosta;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;148.0;LINESTRING (9.191732710175067 45.47631462599081, 9.191748596048528 45.47629536159557, 9.19177356419495 45.47626646308901, 9.191778002195827 45.47623118639432, 9.191766402371059 45.47617028620866, 9.191520918096634 45.47500520858443)
12106;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - discorde;ordinanza lavori stradali;10.0;LINESTRING (9.191520918096634 45.47500520858443, 9.191506953417168 45.4749186619429)
12107;1044;CORSO DI PORTA NUOVA;;ciclabile;corsia ciclabile - segnaletica protetta da sosta;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;44.0;LINESTRING (9.191506953417168 45.4749186619429, 9.191451263114937 45.47462217266832, 9.191444253778201 45.47457088364337, 9.191472585092768 45.47452594808184)
12108;1044;CORSO DI PORTA NUOVA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;153.0;LINESTRING (9.191472585092768 45.47452594808184, 9.191181462537521 45.47316856788422)
12109;1044;CORSO DI PORTA NUOVA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;197.0;LINESTRING (9.191644035353209 45.47490313217672, 9.191573480107326 45.47454501699254, 9.191332510014323 45.47336389958532, 9.191283275198931 45.4731457064091)
12110;1634;VIA NOVATE;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;352.0;LINESTRING (9.161149602743608 45.53170179443185, 9.160934555420358 45.53166561821563, 9.160365627715779 45.53157521976902, 9.1590149916653 45.53135902440301, 9.157829801509118 45.53119254511151, 9.156746217984342 45.53104494683583)
12111;1634;VIA NOVATE;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;380.0;LINESTRING (9.161536475676412 45.53165287514923, 9.161458613136617 45.53164981293394, 9.161372272428977 45.53164121150326, 9.161226113178616 45.53162635014326, 9.161072586102375 45.53159960371833, 9.159319526928606 45.53132053618348, 9.15918407007662 45.5312993131831, 9.156766294347776 45.53096085960213)
12112;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;232.0;LINESTRING (9.187716489670898 45.44595918264373, 9.187624743523077 45.44615124595745, 9.18720413584033 45.44705915910421, 9.187001627055837 45.44748693237707, 9.186978587357835 45.44750402012973, 9.18694656597409 45.44753063888843, 9.186884980274154 45.44764572855553, 9.186855834158278 45.44769018572376, 9.186809759720971 45.44772594721234, 9.186758112126753 45.44777995742311, 9.186724195916131 45.44782997353797, 9.18670966192713 45.44786409745866, 9.186707948049449 45.44791277717317)
12113;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;32.0;LINESTRING (9.187298088770952 45.44582901856786, 9.187172805159795 45.44610043924039)
12114;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;15.0;LINESTRING (9.187172805159795 45.44610043924039, 9.187134924673643 45.44622897177513)
12115;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;35.0;LINESTRING (9.187134924673643 45.44622897177513, 9.18710363617955 45.44630673970804, 9.186999586213691 45.44652657861274)
12116;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;17.0;LINESTRING (9.186999586213691 45.44652657861274, 9.186935853065615 45.44667339296512)
12117;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;43.0;LINESTRING (9.186935853065615 45.44667339296512, 9.186762447737207 45.44704402026892)
12118;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;14.0;LINESTRING (9.186762447737207 45.44704402026892, 9.18668394977179 45.44715517229783)
12119;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;34.0;LINESTRING (9.18668394977179 45.44715517229783, 9.186556464445699 45.44744404244086)
12120;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;11.0;LINESTRING (9.186556464445699 45.44744404244086, 9.186521865036587 45.44754322735375)
12121;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;38.0;LINESTRING (9.186521865036587 45.44754322735375, 9.186507743177184 45.44770264901372, 9.186462692141415 45.44779273111578, 9.186387714651152 45.44786145018998)
12122;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;122.0;LINESTRING (9.186440227516094 45.44784120619886, 9.186387714651152 45.44786145018998, 9.186330349933915 45.44789009262091, 9.18628090290013 45.44792823847055, 9.186261903743192 45.44797505805066, 9.186248553392179 45.44802662660157, 9.186272434326014 45.44809399511169, 9.186343587451073 45.44814701214288, 9.186432696618066 45.44817858812086, 9.186544263115326 45.44818712961022, 9.186632055243777 45.44816081653595, 9.186716352445302 45.44809961586463, 9.186745417905723 45.44803057499841, 9.186745237671492 45.44797585635919, 9.186727088669894 45.44793861365857, 9.186695401746201 45.44789584184645, 9.186646870126554 45.44786975109034, 9.18660372662209 45.44785475391976, 9.186548484832327 45.44784374159649, 9.186483118976781 45.44783750391375, 9.186440227516094 45.44784120619886)
12123;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;59.0;LINESTRING (9.18659168409326 45.44817291659667, 9.18655534183986 45.44821566055707, 9.186536342814387 45.44826248018029, 9.186459483170319 45.44852985586783, 9.186440538726149 45.44859332897028, 9.18642056667457 45.44868693880414)
12124;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;16.0;LINESTRING (9.18642056667457 45.44868693880414, 9.186379269757701 45.44882782315435)
12125;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;21.0;LINESTRING (9.186379269757701 45.44882782315435, 9.186298814115865 45.44900752035763)
12126;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;15.0;LINESTRING (9.186298814115865 45.44900752035763, 9.186231623443808 45.44913213510175)
12127;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;56.0;LINESTRING (9.186231623443808 45.44913213510175, 9.186202515121209 45.44918848744794, 9.18615103747212 45.44929483693135, 9.186110748217986 45.44937737735874, 9.186039000567577 45.44948693186428, 9.185944687974541 45.44958700665764)
12128;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;26.0;LINESTRING (9.185944687974541 45.44958700665764, 9.185839092706287 45.44968234152832, 9.185776227623554 45.44975223004861, 9.185756041001587 45.44978081181863)
12129;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;59.0;LINESTRING (9.186297522559496 45.44811268866628, 9.186299424011573 45.44816453066695, 9.186293949743574 45.44821291428669, 9.186245814012834 45.44830736297078, 9.186083452297533 45.44861294287212)
12130;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;20.0;LINESTRING (9.186083452297533 45.44861294287212, 9.185978069789501 45.44877251280288)
12131;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;48.0;LINESTRING (9.185978069789501 45.44877251280288, 9.185895079463004 45.44888922275199, 9.185839037674766 45.44897813290127, 9.185814383702789 45.44901861735857, 9.185788670601948 45.44907972225447, 9.185758567717899 45.44917652052352)
12132;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - attraversamento DL 34/2020;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;20.0;LINESTRING (9.185758567717899 45.44917652052352, 9.185745492036547 45.44931214951009, 9.185741117873546 45.44935260102959)
12133;4201;VIA GIAN CARLO CASTELBARCO;;ciclabile;corsia ciclabile - bike lane;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;29.0;LINESTRING (9.185741117873546 45.44935260102959, 9.185718302143162 45.44961037209966)
12134;1324;VIA CUSIO;;ciclabile;corsia ciclabile - segnaletica protetta da sosta;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;149.0;LINESTRING (9.185670361055067 45.4930951699714, 9.186916568390172 45.49351820086742, 9.187313895672224 45.49364760674165, 9.187392908225885 45.49367285407463)
12135;1323;PIAZZA SPOTORNO;;ciclabile;corsia ciclabile - attraversamento;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;8.0;LINESTRING (9.187806330067897 45.49355480911792, 9.187893269775845 45.49359035237683)
12136;1323;PIAZZA SPOTORNO;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;20.0;LINESTRING (9.187893269775845 45.49359035237683, 9.187880950962002 45.49361574929632, 9.187878737976627 45.49362844127632, 9.187882154845891 45.4936387449481, 9.187918473403267 45.4937100572625, 9.187939946915318 45.493725089409, 9.187973831415912 45.49374248023029)
12137;1323;PIAZZA SPOTORNO;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;19.0;LINESTRING (9.187423998048725 45.49386788648411, 9.187355903775458 45.49373477035468, 9.187333268744057 45.49370943071833)
12138;1323;PIAZZA SPOTORNO;;ciclabile;corsia ciclabile - segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;35.0;LINESTRING (9.187392908225885 45.49367285407463, 9.187415464499445 45.49367440317855, 9.187762413538724 45.4935723276611, 9.187806330067897 45.49355480911792)
12139;1324;VIA CUSIO;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;149.0;LINESTRING (9.187333268744057 45.49370943071833, 9.185612976144721 45.4931317420626)
12140;1347;PIAZZALE ISTRIA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;144.0;LINESTRING (9.197386819382354 45.50130668751906, 9.197262584324731 45.50148497007736, 9.197197125687653 45.50168598144919, 9.197200530897884 45.50180017053891, 9.197252133053352 45.50193753848693, 9.197357799548294 45.50205578067991, 9.197499479716694 45.50215281340503, 9.197665137169938 45.50222654260129, 9.197833698800904 45.50227066043777, 9.19795226338376 45.50231007621009)
12141;1441;VIALE FULVIO TESTI;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;819.0;LINESTRING (9.213944390714794 45.52931167918541, 9.210067746752742 45.52246555027883)
12142;1170;VIALE ZARA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;284.0;LINESTRING (9.191073610720473 45.49014862101982, 9.192442422561017 45.49252121057301)
12143;1170;VIALE ZARA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;71.0;LINESTRING (9.198038866002888 45.50112471024589, 9.197973595370271 45.50109204500801, 9.197928670056276 45.5010503019034, 9.197866790197528 45.50093468298139, 9.197673957149574 45.50055520076511)
12144;1441;VIALE FULVIO TESTI;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;474.0;LINESTRING (9.19795226338376 45.50231007621009, 9.198048238839018 45.50237061741097, 9.199674411043741 45.50527764687274, 9.200223218945487 45.50625509828802)
12145;1347;PIAZZALE ISTRIA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;147.0;LINESTRING (9.198585431053631 45.50214375686809, 9.198656100580317 45.50203132944063, 9.198741417127343 45.50192015841488, 9.1987948787663 45.50172974061714, 9.198762734571426 45.50156802026506, 9.198694526288834 45.50141270669454, 9.198513614978665 45.50127662115799, 9.198310328426272 45.50119132743296, 9.198159751385955 45.50115199234182, 9.198038866002888 45.50112471024589)
12146;7137;CORSO SEMPIONE;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;77.0;LINESTRING (9.169711510473228 45.47825893279355, 9.169041463199205 45.47876119322956)
12147;7137;CORSO SEMPIONE;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;84.0;LINESTRING (9.169044603664084 45.47772982734961, 9.168316107618326 45.47828953560602)
12148;7137;CORSO SEMPIONE;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;158.0;LINESTRING (9.158776002652889 45.48623728249431, 9.157413889660983 45.48729174111724)
12149;7137;CORSO SEMPIONE;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;157.0;LINESTRING (9.158492906785568 45.48606144754451, 9.157127520980273 45.48709765477925)
12150;7173;PIAZZA FIRENZE;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;226.0;LINESTRING (9.157413889660983 45.48729174111724, 9.156864008007522 45.48771740767691, 9.156808089817668 45.48779079480934, 9.156816544337106 45.48794868280908, 9.156728728109959 45.48808414556814, 9.156560659713088 45.48819152168905, 9.156360318713226 45.48822563113131, 9.156191922598419 45.48821458247718, 9.155939386774518 45.48821915621503, 9.155827263692377 45.48826301324026, 9.155380839074853 45.48847571726495)
12151;7173;PIAZZA FIRENZE;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;207.0;LINESTRING (9.157127520980273 45.48709765477925, 9.156564829313984 45.48752467221831, 9.15648076470857 45.48756708169411, 9.156424667055482 45.48757561726941, 9.156296390428256 45.48757579248166, 9.156192188995524 45.48758439361028, 9.156076031524384 45.48761838766492, 9.155944033401932 45.48772289406789, 9.155888121771634 45.48779910037626, 9.155860301690179 45.48788654695419, 9.155758321073142 45.48797409445243, 9.15518951750999 45.48824583308118)
12152;7174;VIALE CERTOSA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;189.0;LINESTRING (9.122099499919941 45.50358908532844, 9.122890491597813 45.5032234770351, 9.124122258075158 45.50266137015824)
12153;7174;VIALE CERTOSA;;urbana;percorso promiscuo - veicolare e ciclabile;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;211.0;LINESTRING (9.121880871621165 45.50333633762234, 9.124150742130544 45.50231012353894)
